code,date,news
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge27 Mar, 2019 12:49pm - 7 hours ago",KLCI pares loss after dipping to 3-month low
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge27 Mar, 2019 10:47am - 9 hours ago",区域市场失去动力 拖累马股跌0.37%
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge27 Mar, 2019 10:19am - 9 hours ago",KLCI dips 0.37% as regional markets lose steam
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge26 Mar, 2019 13:24pm - 1 day ago",技术面疲弱 马股回落
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge26 Mar, 2019 12:54pm - 1 day ago",KLCI retreats on poorer technicals
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge25 Mar, 2019 08:26am - 2 days ago","Carlsberg may trend higher, says RHB Retail Research"
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge22 Mar, 2019 18:47pm - 5 days ago",综指成份股上涨 带动马股临尾反弹
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge22 Mar, 2019 18:27pm - 5 days ago",FBM KLCI rebounds at 11th hour after previous day selldown
https://www.klsescreener.com/v2/news/stock/2836,"Sinchew22 Mar, 2019 17:21pm - 5 days ago",明讯扬23仙·马股临尾反弹
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge21 Mar, 2019 09:11am - 6 days ago",KLCI rises 0.24% in line with regional gains
https://www.klsescreener.com/v2/news/stock/2836,"Nanyang21 Mar, 2019 00:11am - 6 days ago",上升股:皇帽阻力RM25.98
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge20 Mar, 2019 13:24pm - 1 week ago",区域情绪转淡 马股下跌0.38%
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge20 Mar, 2019 12:59pm - 1 week ago",KLCI falls 0.38% as regional sentiment turns negative
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge20 Mar, 2019 10:34am - 1 week ago",持续遭套利 马股跌0.32%
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge20 Mar, 2019 10:20am - 1 week ago",KLCI down 0.32% on sustained profit-taking
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge19 Mar, 2019 13:46pm - 1 week ago",投资者情绪转淡 拖累马股回落
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge19 Mar, 2019 13:00pm - 1 week ago",KLCI retreats as sentiment turns tepid
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge19 Mar, 2019 09:11am - 1 week ago","KLCI edges up, gains seen limited"
https://www.klsescreener.com/v2/news/stock/2836,"TheEdge18 Mar, 2019 13:33pm - 1 week ago",蓝筹股走高 提振马股小涨0.38%
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge27 Mar, 2019 13:13pm - 6 hours ago",跌至3个月低位后 马股收复部分失地
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge27 Mar, 2019 12:49pm - 7 hours ago",KLCI pares loss after dipping to 3-month low
https://www.klsescreener.com/v2/news/stock/4162,"TheStar26 Mar, 2019 18:21pm - 1 day ago",KLCI gains 0.05% in line with regional advance
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge26 Mar, 2019 13:24pm - 1 day ago",技术面疲弱 马股回落
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge26 Mar, 2019 12:54pm - 1 day ago",KLCI retreats on poorer technicals
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge26 Mar, 2019 11:05am - 1 day ago",区域股市欠稳 马股处于窄幅波动
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge26 Mar, 2019 10:22am - 1 day ago",KLCI struggles to stay afloat amid shaky regional markets
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge25 Mar, 2019 13:28pm - 2 days ago",区域股市大跌 马股挫0.95%
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge25 Mar, 2019 13:05pm - 2 days ago",KLCI sinks 0.95% as regional markets stumble
https://www.klsescreener.com/v2/news/stock/4162,"TheStar25 Mar, 2019 09:35am - 2 days ago",Philip Morris’ Canada division gains creditor protection
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge25 Mar, 2019 09:10am - 2 days ago",KLCI falls 0.95% as regional markets stumble
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge22 Mar, 2019 13:26pm - 5 days ago",市场情绪转为谨慎 马股下滑0.31%
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge22 Mar, 2019 13:09pm - 5 days ago","KLCI pares loss, down 0.31% as sentiment turns wary"
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge22 Mar, 2019 09:10am - 5 days ago",KLCI rises 0.33% in line with region as Public Bank and Tenaga lift
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge21 Mar, 2019 09:11am - 6 days ago",KLCI rises 0.24% in line with regional gains
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge20 Mar, 2019 13:24pm - 1 week ago",区域情绪转淡 马股下跌0.38%
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge20 Mar, 2019 12:59pm - 1 week ago",KLCI falls 0.38% as regional sentiment turns negative
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge20 Mar, 2019 10:34am - 1 week ago",持续遭套利 马股跌0.32%
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge20 Mar, 2019 10:20am - 1 week ago",KLCI down 0.32% on sustained profit-taking
https://www.klsescreener.com/v2/news/stock/4162,"TheEdge19 Mar, 2019 09:11am - 1 week ago","KLCI edges up, gains seen limited"
https://www.klsescreener.com/v2/news/stock/6399,"Sinchew27 Mar, 2019 13:03pm - 7 hours ago",国行年报将出炉 ·马股半日跌6.46点
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge27 Mar, 2019 12:21pm - 7 hours ago",末季净利大跌 拖累Astro挫2.61%
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge27 Mar, 2019 11:30am - 8 hours ago",Cover Story: A dream fulfilled
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge27 Mar, 2019 10:44am - 9 hours ago",Astro down 1.96% on lower net 4Q net profit
https://www.klsescreener.com/v2/news/stock/6399,"Sinchew27 Mar, 2019 09:41am - 10 hours ago",外汇亏损·成本增加·ASTRO末季赚1.18亿
https://www.klsescreener.com/v2/news/stock/6399,"TheStar27 Mar, 2019 09:38am - 10 hours ago",Quick take: Astro sees selling pressure on 4Q earnings results
https://www.klsescreener.com/v2/news/stock/6399,"TheStar27 Mar, 2019 09:04am - 11 hours ago","Trading ideas: Astro, VS Industry, Comfort Gloves, Advancecon, AirAsia"
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge27 Mar, 2019 09:03am - 11 hours ago",Astro Malaysia 4Q net profit down 35% to RM118.4m
https://www.klsescreener.com/v2/news/stock/6399,"TheStar27 Mar, 2019 08:46am - 11 hours ago",AllianceDBS trims FY20-21 earnings estimates for Astro
https://www.klsescreener.com/v2/news/stock/6399,"TheStar27 Mar, 2019 07:35am - 12 hours ago",Astro net profit at RM118mil
https://www.klsescreener.com/v2/news/stock/6399,"Nanyang26 Mar, 2019 23:45pm - 20 hours ago",Astro末季赚1.2亿 派息1.5仙
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 22:55pm - 21 hours ago","Astro, Advancecon, Comfort Gloves, SCGM, VS Industry and AirAsia"
https://www.klsescreener.com/v2/news/stock/6399,"Orientaldaily26 Mar, 2019 21:55pm - 22 hours ago",Astro末季淨利挫35%
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 20:50pm - 23 hours ago",净财务成本提高 侵蚀Astro 2019财年净利
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 19:53pm - 1 day ago",Higher net finance costs eat into Astro Malaysia's FY19 profit
https://www.klsescreener.com/v2/news/stock/6399,"TheStar26 Mar, 2019 18:42pm - 1 day ago","Astro FY19 profit slumps on higher sports content cost, VSS and forex losses"
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 18:13pm - 1 day ago","Astro Malaysia 4Q net profit down 35% on higher costs, forex loss; pays 1.5 sen dividend"
https://www.klsescreener.com/v2/news/stock/6399,"Nanyang26 Mar, 2019 09:30am - 1 day ago",【独家】关注能否“富过N代”继承计划牵引富豪动向
https://www.klsescreener.com/v2/news/stock/6399,"Chinapress26 Mar, 2019 00:35am - 1 day ago",末季暂时性员工成本增加 ASTRO大马获利跌35%
https://www.klsescreener.com/v2/news/stock/6399,"TheEdge25 Mar, 2019 20:43pm - 1 day ago","ConnectCounty diversifying its business, again"
https://www.klsescreener.com/v2/news/stock/5077,"TheStar23 Mar, 2019 08:55am - 4 days ago",Top 40 Richest Malaysian: Part 1
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge27 Feb, 2019 10:56am - 4 weeks ago",Stock With Momentum: Malaysian Bulk Carriers
https://www.klsescreener.com/v2/news/stock/5077,"Sinchew26 Feb, 2019 15:22pm - 4 weeks ago",联号亏损减‧大马散装货运末季转盈赚4亿
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 13:30pm - 4 weeks ago","GDEx, HLInd, KKB, Maybulk, Penergy"
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 10:57am - 4 weeks ago",蓝筹股走低 拖累马股挫0.35%
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 10:26am - 4 weeks ago",末季净利创新高 刺激大马散装货运一度涨16%
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 10:11am - 4 weeks ago",KLCI dips 0.35% as select blue chips weigh
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 09:28am - 4 weeks ago",Maybulk jumps 16.81% on record 4Q earnings
https://www.klsescreener.com/v2/news/stock/5077,"TheStar26 Feb, 2019 09:16am - 4 weeks ago",Bursa wavers as Petronas Dagangan stages pullback
https://www.klsescreener.com/v2/news/stock/5077,"TheStar26 Feb, 2019 09:07am - 4 weeks ago","Trading ideas: Maybulk, Tan Chong, SunCon, APM, UEM Edgenta, GDex"
https://www.klsescreener.com/v2/news/stock/5077,"TheStar26 Feb, 2019 08:15am - 4 weeks ago",MBC returns to black after 3 years
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 06:14am - 4 weeks ago","KLCI to drift higher, hurdle at 1,735"
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge26 Feb, 2019 00:26am - 4 weeks ago","Gamuda, Maybulk, Apex Equity, Tan Chong, Karex, K Seng Seng, Media Chinese, Econpile, Boustead Plantations, SunCon, Lay Hong, Unisem, APM Automotive and UEM Edgenta"
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge25 Feb, 2019 21:35pm - 4 weeks ago",Maybulk posts record high profit of RM406 mil in 4QFY18 boosted by one-off divestment gain
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge04 Feb, 2019 18:44pm - 1 month ago",Bank Pembangunan former chief Afidah Ghazali resigns from Maybulk
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge16 Jan, 2019 11:24am - 2 months ago",Stock With Momentum: Malaysian Bulk Carriers
https://www.klsescreener.com/v2/news/stock/5077,"TheStar16 Jan, 2019 08:00am - 2 months ago",Malaysian Bulk Carriers
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge15 Jan, 2019 13:15pm - 2 months ago","Pansar, RCE, Maybulk, Country Heights, Bina Puri"
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge24 Dec, 2018 13:50pm - 3 months ago",技术前景正面 大马散装货运涨6.2%
https://www.klsescreener.com/v2/news/stock/5077,"TheEdge24 Dec, 2018 13:21pm - 3 months ago",Maybulk rises 6.2% on positive technicals
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge21 Mar, 2019 10:49am - 6 days ago","New models likely to drive Toyota, BMW sales"
https://www.klsescreener.com/v2/news/stock/5248,"Sinchew21 Mar, 2019 10:25am - 6 days ago",助提升出口·柏马盼政府支援生产商
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge21 Mar, 2019 10:01am - 6 days ago","Bermaz Auto sees flat sales volume of 16,000 units for FY20"
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge21 Mar, 2019 05:31am - 6 days ago","KLCI seen trading range bound, hurdle at 1,690"
https://www.klsescreener.com/v2/news/stock/5248,"Nanyang20 Mar, 2019 23:10pm - 6 days ago",【2019年投资大马大会】提高汽车销量 柏马冀政府策动出口
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge20 Mar, 2019 23:08pm - 6 days ago","Sime Darby Plantation, LCT, Nylex, Utusan, Econpile, SunCon, KKB Engineering, Top Glove, KLCCP Stapled, UEM Sunrise and BAuto"
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge20 Mar, 2019 18:21pm - 1 week ago",Bermaz将专注于本地组装市场
https://www.klsescreener.com/v2/news/stock/5248,"Sinchew20 Mar, 2019 18:09pm - 1 week ago",4大风险拦路·全年汽车销售展望分歧
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge20 Mar, 2019 17:44pm - 1 week ago",Bermaz says to concentrate on CKD market
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge18 Mar, 2019 08:29am - 1 week ago","Bermaz Auto may trend higher, says RHB Retail Research"
https://www.klsescreener.com/v2/news/stock/5248,"Orientaldaily15 Mar, 2019 21:31pm - 1 week ago",廢AP固打制衝擊小　豪華車最大輸家
https://www.klsescreener.com/v2/news/stock/5248,"Sinchew15 Mar, 2019 12:16pm - 1 week ago",第三季净利超预测·柏马财测上调
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge15 Mar, 2019 10:59am - 1 week ago",Mazda’s constant product refreshment expected to drive BAuto sales
https://www.klsescreener.com/v2/news/stock/5248,"TheStar15 Mar, 2019 09:01am - 1 week ago",BAuto to gain from product refreshment initiatives
https://www.klsescreener.com/v2/news/stock/5248,"Nanyang15 Mar, 2019 00:11am - 1 week ago","柏马汽车
3年财测上调"
https://www.klsescreener.com/v2/news/stock/5248,"Orientaldaily14 Mar, 2019 20:54pm - 1 week ago",業績可望再破紀錄　BERMAZ應聲沖高
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge14 Mar, 2019 13:31pm - 1 week ago","KKB, IFCAMSC, Zelan, Huaan, Plenitude, Hockheng, Turbo, Scable, Dsonic, BAuto, Reach, Carimin, MTDACPI, MCEHldg, BIG, Zecon, Scomi, THHeavy, Destini, NiHsin, Handal"
https://www.klsescreener.com/v2/news/stock/5248,"Sinchew14 Mar, 2019 12:44pm - 1 week ago",红筹股华安国际大热·马股半天跌3.36点
https://www.klsescreener.com/v2/news/stock/5248,"Sinchew14 Mar, 2019 11:52am - 1 week ago",柏马第三季净利翻倍· 派息4.5仙
https://www.klsescreener.com/v2/news/stock/5248,"TheEdge14 Mar, 2019 11:08am - 1 week ago",受蓝筹股拖累 马股与亚股稍事歇息
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge14 Dec, 2018 18:54pm - 3 months ago","Bursa adds 4 new constituents to FTSE4Good Index, removes 3"
https://www.klsescreener.com/v2/news/stock/9792,"Nanyang30 Nov, 2018 23:00pm - 3 months ago",占上市公司数量76% 最新回教股33入榜34出局
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge28 Nov, 2018 11:00am - 3 months ago",Stock With Momentum: SEG International
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge27 Nov, 2018 13:10pm - 4 months ago","Sanichi, Toyo Ink, ATA IMS, SEG"
https://www.klsescreener.com/v2/news/stock/9792,"TheStar11 Sep, 2018 06:57am - 6 months ago",Education sector likely  to see diverging fortunes
https://www.klsescreener.com/v2/news/stock/9792,"Nanyang16 Aug, 2018 00:06am - 7 months ago",世纪教育次季多赚52%
https://www.klsescreener.com/v2/news/stock/9792,"Nanyang08 Jun, 2018 20:00pm - 9 months ago",马交所社责指数 增12新成分股
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge08 Jun, 2018 10:50am - 9 months ago",Bursa adds 12 new constituents to FTSE4Good Index
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge07 Jun, 2018 17:59pm - 9 months ago",Bursa adds 12 new constituents to FTSE4Good Index
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge22 Mar, 2018 16:00pm - 1 year ago",Cover Story: High-yield companies continue to deliver
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge21 Aug, 2017 14:00pm - 1 year ago","Newsbreak: With ILMU being wound up, can Ekuinas find buyers?"
https://www.klsescreener.com/v2/news/stock/9792,"Chinapress02 Aug, 2017 17:31pm - 1 year ago",QSR品牌委新董事經理
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge02 Aug, 2017 10:34am - 1 year ago",QSR Brands names Azahari Kamil as new MD
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge01 Aug, 2017 20:00pm - 1 year ago",Azahari Kamil 出任QSR Brands新任董事经理
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge01 Aug, 2017 19:04pm - 1 year ago",QSR Brands names Azahari Kamil as new managing director
https://www.klsescreener.com/v2/news/stock/9792,"Sinchew14 Apr, 2017 11:43am - 1 year ago",世纪教育7送5红股
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge14 Apr, 2017 11:10am - 1 year ago",拟送红股 世纪教育升达14.3%
https://www.klsescreener.com/v2/news/stock/9792,"TheEdge14 Apr, 2017 10:40am - 1 year ago",SEGi up 6.25% on proposed bonus issue
https://www.klsescreener.com/v2/news/stock/9792,"Nanyang14 Apr, 2017 10:00am - 1 year ago",世纪教育7送5红股
https://www.klsescreener.com/v2/news/stock/9792,"TheStar14 Apr, 2017 09:33am - 1 year ago","KLCI extends decline early Friday, GentingM, Bursa down"
https://www.klsescreener.com/v2/news/stock/0090,"Orientaldaily06 Mar, 2019 19:07pm - 3 weeks ago",半導體銷售終結29連漲　上半年走軟 全年續成長
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge25 Feb, 2019 10:46am - 1 month ago",蓝筹股下滑 拖累马股走低
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge25 Feb, 2019 10:23am - 1 month ago",KLCI remains in red as select blue chips drag
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge25 Feb, 2019 09:11am - 1 month ago",KLCI slips as index-linked counters weigh
https://www.klsescreener.com/v2/news/stock/0090,"TheStar25 Feb, 2019 09:08am - 1 month ago","Trading ideas: MISC, Malakoff, Petra Energy, Dayang, Tune Protect"
https://www.klsescreener.com/v2/news/stock/0090,"Orientaldaily07 Feb, 2019 20:56pm - 1 month ago",銷售連3年寫新高　半導體風險仍未除
https://www.klsescreener.com/v2/news/stock/0090,"Orientaldaily02 Jan, 2019 21:53pm - 2 months ago",半導體銷售6連漲終止　大馬科技股應聲下跌
https://www.klsescreener.com/v2/news/stock/0090,"Nanyang27 Dec, 2018 00:11am - 3 months ago",艾尔软体 短线不利中长期乐观
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge12 Dec, 2018 08:37am - 3 months ago","Elsoft Research may rebound further, says RHB Retail Research"
https://www.klsescreener.com/v2/news/stock/0090,"TheStar10 Dec, 2018 08:31am - 3 months ago",Pentamaster and Elsoft expect record turnover
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge21 Nov, 2018 11:29am - 4 months ago",Technology stocks dip on global tech rout
https://www.klsescreener.com/v2/news/stock/0090,"Chinapress18 Nov, 2018 17:38pm - 4 months ago",ELSOFT科研 第3季净利涨86%
https://www.klsescreener.com/v2/news/stock/0090,"Nanyang18 Nov, 2018 00:08am - 4 months ago",艾尔软体第三季多赚86%
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge02 Nov, 2018 09:11am - 4 months ago","KLCI adds 0.28%, gains seen limited ahead of Budget 2019"
https://www.klsescreener.com/v2/news/stock/0090,"Orientaldaily01 Nov, 2018 21:17pm - 4 months ago",銷量創新高 令吉轉弱　半導體公司業績有支撐
https://www.klsescreener.com/v2/news/stock/0090,"TheStar29 Oct, 2018 17:44pm - 4 months ago",IHH gives KLCI slight boost as Maybank weighs
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge29 Oct, 2018 10:46am - 4 months ago",情绪依旧紧张 马股升幅收窄
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge29 Oct, 2018 10:31am - 4 months ago",KLCI pares gains as local sentiment stays nervy
https://www.klsescreener.com/v2/news/stock/0090,"TheEdge29 Oct, 2018 08:36am - 4 months ago","Elsoft may rise higher, says RHB Retail Research"
https://www.klsescreener.com/v2/news/stock/0090,"TheStar27 Oct, 2018 10:12am - 5 months ago",KLCI extends decline as markets catch cold
https://www.klsescreener.com/v2/news/stock/03006,"Sinchew16 Oct, 2018 11:36am - 5 months ago",诺华医疗稽查师请辞
https://www.klsescreener.com/v2/news/stock/03006,"Nanyang09 Mar, 2018 22:37pm - 1 year ago",上市LEAP首宗溢价4仙 诺瓦制药方案标500万项目
https://www.klsescreener.com/v2/news/stock/03006,"Orientaldaily09 Mar, 2018 21:32pm - 1 year ago",NOVA旗開得勝　溢價12.5%
https://www.klsescreener.com/v2/news/stock/03006,"Sinchew09 Mar, 2018 17:59pm - 1 year ago",诺华首日上市溢价12.5%
https://www.klsescreener.com/v2/news/stock/03006,"Chinapress09 Mar, 2018 17:30pm - 1 year ago",Nova Pharma首掛牌溢價4仙 明年海外設辦事處
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 17:05pm - 3 hours ago",AirAsia X blames ex-local partner on late payments to Nepal's airport
https://www.klsescreener.com/v2/news/stock/5099,"Chinapress27 Mar, 2019 12:45pm - 7 hours ago",东尼：没兴趣接管马航
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 11:54am - 8 hours ago",亚航对马航没兴趣
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 11:27am - 8 hours ago",东尼：Red Cargo是未充分利用的巨大资产
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 10:37am - 9 hours ago",AirAsia is not keen on Malaysia Airlines
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 10:30am - 9 hours ago","Red Cargo an underutilised asset in AirAsia, says Fernandes"
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge27 Mar, 2019 10:20am - 9 hours ago","Malaysia Airlines could be turned around but AirAsia not keen on taking over the national carrier, says Tony Fernandes"
https://www.klsescreener.com/v2/news/stock/5099,"TheStar27 Mar, 2019 09:04am - 11 hours ago","Trading ideas: Astro, VS Industry, Comfort Gloves, Advancecon, AirAsia"
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 22:55pm - 21 hours ago","Astro, Advancecon, Comfort Gloves, SCGM, VS Industry and AirAsia"
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 21:36pm - 22 hours ago",AirAsia wants Nepal's airport to waive late fees worth Rs 130 million
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 17:22pm - 1 day ago",Budget carrier AirAsia pulls 'Get off in Thailand' ads in Australia
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 17:07pm - 1 day ago",Budget carrier AirAsia pulls 'Get off in Thailand' ads in Australia
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 10:22am - 1 day ago",Airbus aims to raise Malaysian ops value to US$550m by 2023
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge26 Mar, 2019 08:53am - 1 day ago",MAHB share price beaten down as uncertainties loom
https://www.klsescreener.com/v2/news/stock/5099,"TheStar26 Mar, 2019 08:10am - 1 day ago",Airbus expects jobs in Malaysia to hit RM2.24bil
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge25 Mar, 2019 22:41pm - 1 day ago",Foreign companies keen to acquire stake in Malaysia Airlines — Daim
https://www.klsescreener.com/v2/news/stock/5099,"Sinchew23 Mar, 2019 11:38am - 4 days ago",亚航BIGLIFE菲国设公司
https://www.klsescreener.com/v2/news/stock/5099,"TheStar23 Mar, 2019 09:20am - 4 days ago",Top 40 Richest Malaysians: Part 4
https://www.klsescreener.com/v2/news/stock/5099,"TheStar23 Mar, 2019 08:05am - 4 days ago",What you can do with RM23bil
https://www.klsescreener.com/v2/news/stock/5099,"TheEdge22 Mar, 2019 18:07pm - 5 days ago",Why does Malaysia Airlines keep failing — and is there a way to stop it?
https://www.klsescreener.com/v2/news/stock/7231,"TheStar19 Jan, 2019 08:18am - 2 months ago",Wellcall gets technology boost from Sweden’s Trelleborg
https://www.klsescreener.com/v2/news/stock/7231,"TheStar17 Jan, 2019 09:23am - 2 months ago",Wellcall’s target price raised on joint venture
