,code,date,news,extract_code,extracted_date
3285,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge27 Mar, 2019 10:44am - 1 week ago",Astro down 1.96% on lower net 4Q net profit,5185,2019-03-27
12383,https://www.klsescreener.com/v2/news/stock/5185,"TheStar13 Mar, 2019 08:57am - 5 days ago","Affin Hwang maintains hold on PetGas, lowers TP to Rm17.40",5185,2019-03-13
3278,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge09 Apr, 2019 11:07am - 1 day ago",Stronger 4Q expected for Hai-O,5185,2019-04-09
3277,https://www.klsescreener.com/v2/news/stock/5185,"TheStar10 Apr, 2019 07:35am - 15 hours ago",Serba consolidation plans seen as strong re-rating catalyst,5185,2019-04-10
3276,https://www.klsescreener.com/v2/news/stock/5185,"TheStar10 Apr, 2019 08:51am - 13 hours ago",Affin Hwang positive on Axis REIT ditribution centre,5185,2019-04-10
3275,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge10 Apr, 2019 11:15am - 11 hours ago","Serba’s growth seen from consolidation, larger capacity",5185,2019-04-10
3274,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge10 Apr, 2019 14:00pm - 8 hours ago",Lipper Fund Awards from Refinitiv: Affin Hwang takes home Best Mixed Asset Group again,5185,2019-04-10
3279,https://www.klsescreener.com/v2/news/stock/5185,"TheStar09 Apr, 2019 08:53am - 1 day ago","Serba Dinamik's consolidation plans will be strong re-rating catalyst, says Affin Hwang",5185,2019-04-09
3283,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge16 Apr, 2019 11:30am - 1 day ago",Cover Story: Reshaping the life insurance landscape,5185,2019-04-16
3284,https://www.klsescreener.com/v2/news/stock/5185,"TheStar16 Apr, 2019 09:02am - 1 day ago","Affin Hwang downgrades Maybank to Hold, TP cut to RM9",5185,2019-04-16
3285,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge16 Apr, 2019 08:46am - 1 day ago","Affin Hwang Capital downgrades Maybanks, cuts target to RM9",5185,2019-04-16
3283,https://www.klsescreener.com/v2/news/stock/5185,"TheStar08 Apr, 2019 08:51am - 2 days ago",Hai-O responds to weak market conditions with new product pipeline,5185,2019-04-08
3290,https://www.klsescreener.com/v2/news/stock/5185,"TheStar15 Apr, 2019 07:00am - 2 days ago","Proton, Perodua set to dominate sales in Q1",5185,2019-04-15
3300,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge22 Mar, 2019 10:42am - 5 days ago",Syarikat Takaful outperforms industry growth,5185,2019-03-22
3301,https://www.klsescreener.com/v2/news/stock/5185,"TheStar22 Mar, 2019 08:06am - 5 days ago",Takaful Malaysia Keluarga likely to pay special dividend,5185,2019-03-22
12376,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge15 Mar, 2019 08:45am - 3 days ago","Affin Hwang Capital starts coverage on Taliworks, target price RM1.18",5185,2019-03-15
12380,https://www.klsescreener.com/v2/news/stock/5185,"TheStar14 Mar, 2019 00:00am - 4 days ago",Affin Hwang cuts PetGas earnings forecast,5185,2019-03-14
12374,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge16 Mar, 2019 11:30am - 2 days ago",The Edge-Citigold Wealth Forum 2019: Local market expected to see lukewarm performance,5185,2019-03-16
12379,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge14 Mar, 2019 08:29am - 4 days ago",Affin Hwang Capital raises target price for Bermaz Auto to RM3.05,5185,2019-03-14
12378,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge14 Mar, 2019 10:51am - 4 days ago",PetGas likely to maintain dividend payout at a similar 70% level,5185,2019-03-14
12381,https://www.klsescreener.com/v2/news/stock/5185,"TheStar13 Mar, 2019 15:27pm - 4 days ago",Affin Hwang AM launches Global Healthscience Fund,5185,2019-03-13
12370,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge18 Mar, 2019 08:49am - 4 hours ago",Ringgit may remain attractive even if OPR cut,5185,2019-03-18
12371,https://www.klsescreener.com/v2/news/stock/5185,"TheStar18 Mar, 2019 08:35am - 5 hours ago","Affin Hwang maintains buy on Poh Huat, TP of RM1.71",5185,2019-03-18
12372,https://www.klsescreener.com/v2/news/stock/5185,"TheEdge18 Mar, 2019 08:17am - 5 hours ago",Do not rule out a rate cut by Bank Negara,5185,2019-03-18
16401,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Apr, 2019 09:33am - 6 days ago",MMHE rises 6.25% after unit bags 5-year maintenance contract,5186,2019-04-11
16375,https://www.klsescreener.com/v2/news/stock/5186,"TheStar19 Mar, 2019 07:46am - 2 weeks ago",KPOC files RM125mil claim against MMHE subsidiary,5186,2019-03-19
16402,https://www.klsescreener.com/v2/news/stock/5186,"Nanyang11 Apr, 2019 00:05am - 6 days ago","海事重工联营公司
获国油5年维修合约",5186,2019-04-11
16377,https://www.klsescreener.com/v2/news/stock/5186,"Nanyang18 Mar, 2019 23:40pm - 2 weeks ago",海事重工遭KPOC索偿1.25亿,5186,2019-03-18
16403,https://www.klsescreener.com/v2/news/stock/5186,"Nanyang11 Apr, 2019 00:01am - 6 days ago",海事重工联营公司 获国油5年维修合约,5186,2019-04-11
7276,https://www.klsescreener.com/v2/news/stock/5186,"Chinapress18 Mar, 2019 23:21pm - 3 weeks ago",马重船舶工程 违约遭索偿逾亿,5186,2019-03-18
7278,https://www.klsescreener.com/v2/news/stock/5186,"Orientaldaily18 Mar, 2019 19:57pm - 3 weeks ago",馬海事重工程接獲1.25億索償仲裁,5186,2019-03-18
7270,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge19 Mar, 2019 09:53am - 1 week ago",MHB slapped with RM125m claim for alleged breach of contract,5186,2019-03-19
7270,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge10 Apr, 2019 19:00pm - 3 hours ago",MHB joint venture gets 5-year service contract from Petronas,5186,2019-04-10
16397,https://www.klsescreener.com/v2/news/stock/5186,"Sinchew11 Apr, 2019 11:09am - 6 days ago",海事重工获国油5年合约,5186,2019-04-11
16398,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Apr, 2019 10:28am - 6 days ago",MHB joint venture gets Petronas service contract,5186,2019-04-11
7286,https://www.klsescreener.com/v2/news/stock/5186,"TheStar07 Mar, 2019 09:01am - 2 weeks ago",Rising inventories may halt oil and gas rally,5186,2019-03-07
7285,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Mar, 2019 10:31am - 2 weeks ago",Petronas' spending to spur local upstream activities this year — HLIB Research,5186,2019-03-11
16389,https://www.klsescreener.com/v2/news/stock/5186,"Chinapress12 Apr, 2019 20:50pm - 5 days ago",联营获马石油5年合约 马重船舶工程拓财源,5186,2019-04-12
16390,https://www.klsescreener.com/v2/news/stock/5186,"Sinchew12 Apr, 2019 11:30am - 5 days ago",不明朗消散· 业务正常化·海事重工拨1.5亿资本开销,5186,2019-04-12
16391,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge12 Apr, 2019 10:25am - 5 days ago",MMHE’s Petronas job win improves prospects for more contracts,5186,2019-04-12
16392,https://www.klsescreener.com/v2/news/stock/5186,"TheStar26 Feb, 2019 08:30am - 1 month ago",O&G sector on track for cyclical recovery this year,5186,2019-02-26
16393,https://www.klsescreener.com/v2/news/stock/5186,"Nanyang12 Apr, 2019 00:10am - 5 days ago",海事重工 维护合约陆续有来,5186,2019-04-12
16392,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge12 Apr, 2019 10:03am - 5 days ago",Still tough for MHB to turn around,5186,2019-04-12
16395,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Apr, 2019 17:45pm - 6 days ago",MHB寻求更多稳定的经常性收入,5186,2019-04-11
16389,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge25 Feb, 2019 09:14am - 3 weeks ago",Gauging the O&G recovery,5186,2019-02-25
16394,https://www.klsescreener.com/v2/news/stock/5186,"Nanyang12 Apr, 2019 00:05am - 5 days ago","稳定经常收入
海事重工多元化财源",5186,2019-04-12
16400,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Apr, 2019 09:48am - 6 days ago",子公司获5年维修合约 提振MMHE扬6.25%,5186,2019-04-11
16396,https://www.klsescreener.com/v2/news/stock/5186,"TheEdge11 Apr, 2019 15:55pm - 6 days ago",MHB looks for more steady recurring income,5186,2019-04-11
12392,https://www.klsescreener.com/v2/news/stock/5187,"TheEdge21 Mar, 2019 11:07am - 2 weeks ago",Stock With Momentum: HB Global Ltd,5187,2019-03-21
11059,https://www.klsescreener.com/v2/news/stock/5191,"TheEdge11 Apr, 2019 18:00pm - 6 days ago",Politics and Policy: Between a far-fetched plan and reality,5191,2019-04-11
11060,https://www.klsescreener.com/v2/news/stock/5191,"TheEdge11 Apr, 2019 10:56am - 6 days ago",New land expected to be used for Pearl City project expansion,5191,2019-04-11
1964,https://www.klsescreener.com/v2/news/stock/5191,"TheStar10 Apr, 2019 07:30am - 15 hours ago",Tambun Indah unit buys land  for RM131mil,5191,2019-04-10
1962,https://www.klsescreener.com/v2/news/stock/5191,"TheStar28 Mar, 2019 16:18pm - 6 days ago",Sunway to open three new malls,5191,2019-03-28
1969,https://www.klsescreener.com/v2/news/stock/5191,"Nanyang26 Feb, 2019 00:06am - 1 month ago",恒大置地 净现金可维持派息,5191,2019-02-26
11062,https://www.klsescreener.com/v2/news/stock/5191,"Nanyang11 Apr, 2019 00:05am - 6 days ago","恒大置地
拓地库展望佳",5191,2019-04-11
14659,https://www.klsescreener.com/v2/news/stock/5192,"Nanyang26 Feb, 2019 00:00am - 2 weeks ago","价量突升接质询
诚成盘中飙25%",5192,2019-02-26
14657,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge26 Feb, 2019 10:25am - 2 weeks ago",K Seng Seng says it is unaware why its share price spiked,5192,2019-02-26
14660,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Feb, 2019 21:07pm - 2 weeks ago",诚成对UMA原因不知情,5192,2019-02-25
14661,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Feb, 2019 19:56pm - 2 weeks ago",K Seng Seng says it's unaware of reason behind share price spike,5192,2019-02-25
14662,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Feb, 2019 13:09pm - 3 weeks ago",股价大涨 诚成遭马交所质询,5192,2019-02-25
14656,https://www.klsescreener.com/v2/news/stock/5192,"Sinchew26 Feb, 2019 12:32pm - 2 weeks ago",股价飙25%‧诚成：不知情,5192,2019-02-26
5493,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Mar, 2019 14:52pm - 2 weeks ago","K Seng Seng founder, chairman cum MD passes away at 75",5192,2019-03-25
5501,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Feb, 2019 12:39pm - 1 month ago",Bursa queries K Seng Seng on recent share price rise,5192,2019-02-25
5538,https://www.klsescreener.com/v2/news/stock/5192,"Nanyang26 Mar, 2019 00:05am - 1 day ago",诚成集团试叩57仙/敏源,5192,2019-03-26
5491,https://www.klsescreener.com/v2/news/stock/5192,"Chinapress25 Mar, 2019 21:40pm - 2 weeks ago",诚成集团主席逝世,5192,2019-03-25
5492,https://www.klsescreener.com/v2/news/stock/5192,"TheEdge25 Mar, 2019 15:32pm - 2 weeks ago",诚成创办人、主席兼董事经理逝世 享年75,5192,2019-03-25
15187,https://www.klsescreener.com/v2/news/stock/5194,"TheEdge12 Mar, 2019 10:24am - 1 month ago",APFT shareholders call for third EGM to remove directors,5194,2019-03-12
6123,https://www.klsescreener.com/v2/news/stock/5194,"TheEdge05 Mar, 2019 21:02pm - 4 weeks ago",9.7% APFT shares traded off-market,5194,2019-03-05
6121,https://www.klsescreener.com/v2/news/stock/5194,"TheStar11 Mar, 2019 13:54pm - 3 weeks ago",Four APFT shareholders seek removal of directors,5194,2019-03-11
6120,https://www.klsescreener.com/v2/news/stock/5194,"TheEdge11 Mar, 2019 15:47pm - 3 weeks ago",APFT gets EGM requisition to remove directors,5194,2019-03-11
6119,https://www.klsescreener.com/v2/news/stock/5194,"TheEdge11 Mar, 2019 16:13pm - 3 weeks ago",APFT拟召特大罢免董事,5194,2019-03-11
6118,https://www.klsescreener.com/v2/news/stock/5194,"Orientaldaily11 Mar, 2019 21:46pm - 3 weeks ago",大馬飛行學院股東又尋求罷免董事,5194,2019-03-11
6117,https://www.klsescreener.com/v2/news/stock/5194,"Chinapress11 Mar, 2019 23:18pm - 3 weeks ago",亚太飞行训练股东 要求开特大罢免董事,5194,2019-03-11
16857,https://www.klsescreener.com/v2/news/stock/5195,"TheEdge04 Mar, 2019 19:48pm - 1 month ago",世纪软件获Socso颁450万令吉合约,5195,2019-03-04
16856,https://www.klsescreener.com/v2/news/stock/5195,"Nanyang05 Mar, 2019 00:10am - 1 month ago","世纪软件赢453万合约
提供社险机构会计系统管理",5195,2019-03-05
16854,https://www.klsescreener.com/v2/news/stock/5195,"TheStar05 Mar, 2019 07:35am - 1 month ago",Censof bags RM4.6mil Socso job,5195,2019-03-05
16852,https://www.klsescreener.com/v2/news/stock/5195,"TheEdge05 Mar, 2019 09:20am - 1 month ago",Censof jumps 6.90% after Socso renews contract worth RM4.53m,5195,2019-03-05
16851,https://www.klsescreener.com/v2/news/stock/5195,"TheEdge05 Mar, 2019 09:29am - 1 month ago",获Socso续约 世纪软件扬6.9%,5195,2019-03-05
16850,https://www.klsescreener.com/v2/news/stock/5195,"Sinchew05 Mar, 2019 10:43am - 1 month ago",世纪软件获社险453万合约,5195,2019-03-05
16858,https://www.klsescreener.com/v2/news/stock/5195,"TheEdge04 Mar, 2019 19:21pm - 1 month ago",Censof bags RM4.5m contract from Socso,5195,2019-03-04
12333,https://www.klsescreener.com/v2/news/stock/5196,"Orientaldaily15 Mar, 2019 21:36pm - 3 weeks ago",策略奏效 轉虧為盈　成功食品成長勢頭良好,5196,2019-03-15
12335,https://www.klsescreener.com/v2/news/stock/5196,"Sinchew15 Mar, 2019 12:47pm - 3 weeks ago",转亏为盈·成功食品涨近6%·马股微升,5196,2019-03-15
12336,https://www.klsescreener.com/v2/news/stock/5196,"Sinchew15 Mar, 2019 12:05pm - 3 weeks ago",星巴克表现佳·成功食品第三季转盈赚898万,5196,2019-03-15
12338,https://www.klsescreener.com/v2/news/stock/5196,"Chinapress14 Mar, 2019 23:34pm - 3 weeks ago",成功食品第3季转盈 9个月净赚2226万,5196,2019-03-14
12332,https://www.klsescreener.com/v2/news/stock/5196,"Nanyang30 Mar, 2019 00:05am - 1 week ago","成功食品
KRR下财年有赚头",5196,2019-03-30
12316,https://www.klsescreener.com/v2/news/stock/5196,"Nanyang14 Mar, 2019 21:07pm - 1 month ago",星巴克销售亮眼 成功食品转盈898万,5196,2019-03-14
9392,https://www.klsescreener.com/v2/news/stock/5199,"TheStar25 Mar, 2019 08:10am - 1 week ago",Hibiscus to drill eight oil wells this year,5199,2019-03-25
9391,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge25 Mar, 2019 10:46am - 1 week ago",Stock With Momentum: Hibiscus Petroleum,5199,2019-03-25
9287,https://www.klsescreener.com/v2/news/stock/5199,"TheStar13 Mar, 2019 08:07am - 5 days ago",Norwegian fund may exit O&G exploration firms,5199,2019-03-13
9302,https://www.klsescreener.com/v2/news/stock/5199,"Sinchew27 Feb, 2019 10:13am - 2 weeks ago",纳因控股飙10%·马股一度跌破1715点,5199,2019-02-27
9301,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge04 Mar, 2019 15:22pm - 1 week ago",Hibiscus' Anasuria targets to unlock 1.7 mil barrels of oil from Guillemot side-track well,5199,2019-03-04
9300,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge04 Mar, 2019 16:33pm - 1 week ago",Hibiscus：Anasuria冀从Guillemot侧钻油井开采170万桶油,5199,2019-03-04
9299,https://www.klsescreener.com/v2/news/stock/5199,"TheStar04 Mar, 2019 16:54pm - 1 week ago",Hibiscus Petroleum to commence drilling of GUA-P1 side track well by 1H19,5199,2019-03-04
9298,https://www.klsescreener.com/v2/news/stock/5199,"TheStar05 Mar, 2019 00:00am - 1 week ago",Hibiscus to start drilling at GUA-P1 well next year,5199,2019-03-05
9297,https://www.klsescreener.com/v2/news/stock/5199,"Nanyang05 Mar, 2019 00:00am - 1 week ago","Anasuria钻井如期进行
大红花放眼产油170万桶",5199,2019-03-05
9293,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge05 Mar, 2019 10:13am - 1 week ago",Hibiscus’ Anasuria aims to unlock 1.7 million BOE with new well,5199,2019-03-05
9401,https://www.klsescreener.com/v2/news/stock/5199,"Sinchew21 Mar, 2019 10:10am - 1 week ago",油气股大热·马股回弹,5199,2019-03-21
9400,https://www.klsescreener.com/v2/news/stock/5199,"Sinchew21 Mar, 2019 10:30am - 1 week ago",开放看待并购·大红花寻伙伴发展澳钻台基建,5199,2019-03-21
9356,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge09 Apr, 2019 08:27am - 1 day ago","Hibiscus Petroleum may move higher, says RHB Retail Research",5199,2019-04-09
9357,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge08 Apr, 2019 13:42pm - 2 days ago",Hibiscus涨7.1%至5个月最高,5199,2019-04-08
9387,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge20 Mar, 2019 17:40pm - 1 week ago",Hibiscus Petroleum eyeing infrastructure sharing in Australia,5199,2019-03-20
9386,https://www.klsescreener.com/v2/news/stock/5199,"Nanyang20 Mar, 2019 23:11pm - 6 days ago",【2019年投资大马大会】5月开采Anasuria油田 大红花放眼日产2万桶油,5199,2019-03-20
9360,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge08 Apr, 2019 12:34pm - 2 days ago",Hibiscus shares up 7.1% to highest in five months,5199,2019-04-08
9330,https://www.klsescreener.com/v2/news/stock/5199,"TheEdge17 Apr, 2019 11:28am - 11 hours ago",Hibiscus says no impact from temporary halt at Anasuria FPSO,5199,2019-04-17
2267,https://www.klsescreener.com/v2/news/stock/5200,"TheStar25 Feb, 2019 13:56pm - 1 month ago",UOA Dev Q4 net earnings drop to RM136.45m,5200,2019-02-25
11371,https://www.klsescreener.com/v2/news/stock/5200,"TheStar26 Feb, 2019 08:40am - 4 weeks ago",UOA Development Q4 net earnings drop to RM136mil,5200,2019-02-26
11372,https://www.klsescreener.com/v2/news/stock/5200,"Chinapress26 Feb, 2019 01:45am - 4 weeks ago",末季净利1.36亿 UOA发展每股派息14仙,5200,2019-02-26
2266,https://www.klsescreener.com/v2/news/stock/5200,"TheEdge25 Feb, 2019 15:06pm - 1 month ago",UOA Development 4Q profit falls 31% to RM136.45m,5200,2019-02-25
2265,https://www.klsescreener.com/v2/news/stock/5200,"TheEdge25 Feb, 2019 16:02pm - 1 month ago",UOA发展末季净利跌31%至1.3亿,5200,2019-02-25
2261,https://www.klsescreener.com/v2/news/stock/5200,"Sinchew26 Feb, 2019 11:35am - 1 month ago",收入减开销增‧UOA发展末季少赚31%,5200,2019-02-26
2268,https://www.klsescreener.com/v2/news/stock/5200,"Nanyang26 Feb, 2019 00:10am - 1 month ago",UOA发展末季少赚31%,5200,2019-02-26
14128,https://www.klsescreener.com/v2/news/stock/5202,"TheEdge09 Apr, 2019 09:10am - 1 week ago",Sweet-toothed millennials seduce MSM to China,5202,2019-04-09
14125,https://www.klsescreener.com/v2/news/stock/5202,"Sinchew10 Apr, 2019 17:40pm - 1 week ago",摆脱政治包袱重生‧FGV大涨3.17%,5202,2019-04-10
14126,https://www.klsescreener.com/v2/news/stock/5202,"Nanyang09 Apr, 2019 12:24pm - 1 week ago",合作开拓庞大消费市场 大马糖厂寻中国伙伴,5202,2019-04-09
14127,https://www.klsescreener.com/v2/news/stock/5202,"Sinchew09 Apr, 2019 10:15am - 1 week ago",瞄准新世代‧大马糖厂冀结盟中企进军下游业,5202,2019-04-09
14129,https://www.klsescreener.com/v2/news/stock/5202,"TheStar09 Apr, 2019 08:20am - 1 week ago",Sweet-toothed Millennials seduce a giant sugar player to China,5202,2019-04-09
14130,https://www.klsescreener.com/v2/news/stock/5202,"TheEdge08 Apr, 2019 16:54pm - 1 week ago",Sweet-toothed millennials seduce MSM Malaysia to China,5202,2019-04-08
14882,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge13 Mar, 2019 14:06pm - 3 weeks ago","Prestaring active, up 3.54% on positive technicals",5204,2019-03-13
14881,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge13 Mar, 2019 14:15pm - 3 weeks ago",技术前景正面 Prestariang扬3.54%,5204,2019-03-13
14880,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge14 Mar, 2019 11:01am - 2 weeks ago",Stock With Momentum: Prestariang,5204,2019-03-14
14897,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge13 Mar, 2019 06:29am - 4 weeks ago","Renewed buying interest emerged in Prestariang, says AllianceDBS Research",5204,2019-03-13
14903,https://www.klsescreener.com/v2/news/stock/5204,"Chinapress08 Mar, 2019 23:10pm - 1 month ago",柏斯达亮交投火热 卖空交易被暂停,5204,2019-03-08
5745,https://www.klsescreener.com/v2/news/stock/5204,"Chinapress15 Apr, 2019 20:35pm - 2 days ago",SKIN项目遭腰斩 　柏斯达亮向政府索赔逾7亿,5204,2019-04-15
14902,https://www.klsescreener.com/v2/news/stock/5204,"Sinchew09 Mar, 2019 11:29am - 1 month ago",指不知SKIN重启·毕达良套利回跌,5204,2019-03-09
5726,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge17 Apr, 2019 10:46am - 12 hours ago",Prestariang’s legal case against govt may be a long-drawn affair,5204,2019-04-17
5744,https://www.klsescreener.com/v2/news/stock/5204,"Orientaldaily15 Apr, 2019 22:11pm - 2 days ago",SKIN遭終止狀告政府　必斯達亮索償7.3億,5204,2019-04-15
14923,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge08 Mar, 2019 12:17pm - 1 week ago","Prestariang's share price soars, Mokhzani says he's no longer involved with the company",5204,2019-03-08
14920,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge08 Mar, 2019 13:17pm - 1 week ago",Prestariang股价飙涨 莫扎尼称不再与该公司有关系,5204,2019-03-08
5742,https://www.klsescreener.com/v2/news/stock/5204,"TheStar16 Apr, 2019 08:25am - 1 day ago",Prestariang takes govt to court,5204,2019-04-16
5741,https://www.klsescreener.com/v2/news/stock/5204,"TheStar16 Apr, 2019 08:53am - 1 day ago",CIMB Research retains reduce for Prestariang after RM732m suit,5204,2019-04-16
5739,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge16 Apr, 2019 09:22am - 1 day ago","Prestariang active, falls 7.55% on SKIN project termination",5204,2019-04-16
5737,https://www.klsescreener.com/v2/news/stock/5204,"TheStar16 Apr, 2019 10:00am - 1 day ago",Quick take: Prestariang falls 11% after filing legal claim against government,5204,2019-04-16
5736,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge16 Apr, 2019 10:07am - 1 day ago",终止SKIN项目 Prestariang下滑7.55%,5204,2019-04-16
5728,https://www.klsescreener.com/v2/news/stock/5204,"Nanyang16 Apr, 2019 22:26pm - 1 day ago",SKIN诉讼7月前难了结 必达量料与政府打持久战,5204,2019-04-16
5734,https://www.klsescreener.com/v2/news/stock/5204,"TheEdge16 Apr, 2019 10:42am - 1 day ago",Prestariang claims RM733m from govt over SKIN termination,5204,2019-04-16
11729,https://www.klsescreener.com/v2/news/stock/5205,"TheEdge03 Apr, 2019 11:10am - 2 weeks ago",Ezion purchase price looks attractive for Yinson,5205,2019-04-03
11780,https://www.klsescreener.com/v2/news/stock/5205,"TheStar18 Mar, 2019 09:54am - 2 weeks ago",Quick take: Eversendai falls 2.7% as Koon ceases to be substantial shareholder,5205,2019-03-18
11728,https://www.klsescreener.com/v2/news/stock/5205,"TheStar08 Apr, 2019 13:40pm - 1 week ago","Eversendai secures RM196m jobs in Qatar, Abu Dhabi",5205,2019-04-08
11727,https://www.klsescreener.com/v2/news/stock/5205,"TheEdge08 Apr, 2019 13:46pm - 1 week ago",Eversendai gets 3 new Middle East jobs worth RM196m,5205,2019-04-08
11726,https://www.klsescreener.com/v2/news/stock/5205,"TheEdge08 Apr, 2019 14:15pm - 1 week ago",依华建台获中东3合约 总值1.96亿,5205,2019-04-08
11723,https://www.klsescreener.com/v2/news/stock/5205,"TheStar09 Apr, 2019 08:35am - 1 week ago","Eversendai wins jobs        in Qatar, Abu Dhabi",5205,2019-04-09
11721,https://www.klsescreener.com/v2/news/stock/5205,"TheEdge09 Apr, 2019 10:27am - 1 week ago",Eversendai gets three new Middle East jobs worth RM196m,5205,2019-04-09
11719,https://www.klsescreener.com/v2/news/stock/5205,"Chinapress09 Apr, 2019 20:25pm - 1 week ago",依华仙台获3项合约近2亿,5205,2019-04-09
11717,https://www.klsescreener.com/v2/news/stock/5205,"Nanyang10 Apr, 2019 00:05am - 1 week ago","依华建台
高负债率引担忧",5205,2019-04-10
11724,https://www.klsescreener.com/v2/news/stock/5205,"Orientaldaily08 Apr, 2019 21:01pm - 1 week ago",贏近2億中東合約　艾華仙台續尋商機,5205,2019-04-08
11725,https://www.klsescreener.com/v2/news/stock/5205,"Nanyang08 Apr, 2019 14:48pm - 1 week ago",依华建台赢1.96亿合约,5205,2019-04-08
11716,https://www.klsescreener.com/v2/news/stock/5205,"TheEdge10 Apr, 2019 11:16am - 1 week ago","Eversendai gets three jobs in Qatar, Abu Dhabi",5205,2019-04-10
4818,https://www.klsescreener.com/v2/news/stock/5207,"Chinapress14 Mar, 2019 23:34pm - 1 week ago",马韩中小型企业洽商机,5207,2019-03-14
662,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge26 Mar, 2019 21:43pm - 3 weeks ago","FMM concerned over ICPT surcharge, hopes for lower electricity tariff",5209,2019-03-26
665,https://www.klsescreener.com/v2/news/stock/5209,"TheStar20 Mar, 2019 08:36am - 1 week ago",Gas Malaysia’s earnings to stay stable after rules change,5209,2019-03-20
666,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge20 Mar, 2019 08:29am - 1 week ago",CIMB Research lowers target price for Gas Malaysia to RM3.11,5209,2019-03-20
664,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge26 Mar, 2019 15:06pm - 3 weeks ago",手套制造商吁大马天然气及国能速降天然气价格,5209,2019-03-26
657,https://www.klsescreener.com/v2/news/stock/5209,"TheStar26 Mar, 2019 16:08pm - 1 day ago","Margma calls for lower gas, electricity tariffs",5209,2019-03-26
655,https://www.klsescreener.com/v2/news/stock/5209,"Orientaldaily26 Mar, 2019 21:50pm - 22 hours ago",手套業者能源成本高企　要求降電費天然氣收費,5209,2019-03-26
654,https://www.klsescreener.com/v2/news/stock/5209,"Nanyang26 Mar, 2019 23:49pm - 20 hours ago",天然气煤炭价急跌 MARGMA吁降能源费,5209,2019-03-26
663,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge21 Mar, 2019 10:44am - 6 days ago",Limited earnings impact from power sector reform seen on Gas Malaysia,5209,2019-03-21
658,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge27 Mar, 2019 10:33am - 3 weeks ago","Bring natural gas price down quickly, glove makers tell Gas Malaysia, TNB",5209,2019-03-27
659,https://www.klsescreener.com/v2/news/stock/5209,"TheStar27 Mar, 2019 07:35am - 3 weeks ago",Glovemakers ask for a cut in energy tariffs as LNG and coal costs drop,5209,2019-03-27
659,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge26 Mar, 2019 14:27pm - 1 day ago","Bring natural gas price down quickly, glove makers urge Gas Malaysia, TNB",5209,2019-03-26
657,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge27 Mar, 2019 23:20pm - 2 weeks ago",Stay on course with natural gas market liberalisation,5209,2019-03-27
