date,GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),GTRONIC-CR: CW GLOBETRONICS TECHNOLOGY BERHAD (MIBB),GTRONIC-CS: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),GTRONIC-CT: CW GLOBETRONICS TECHNOLOGY BERHAD (KIBB),GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),INARI-C21: CW INARI AMERTRON BERHAD (MIBB),INARI-C22: CW INARI AMERTRON BERHAD (RHB),INARI-C23: CW INARI AMERTRON BERHAD (CIMB),INARI-C24: CW INARI AMERTRON BERHAD (KIBB),INARI-C25: CW INARI AMERTRON BERHAD (MACQ),INARI-C26: CW INARI AMERTRON BERHAD (CIMB),INARI-C27: CW INARI AMERTRON BERHAD (MACQ),INARI-C28: CW INARI AMERTRON BERHAD (RHB),INARI-C29: CW INARI AMERTRON BERHAD (KIBB),INARI-C30: CW INARI AMERTRON BERHAD (AM),INARI-C31: CW INARI AMERTRON BERHAD (KIBB),INARI-C32: CW INARI AMERTRON BERHAD (MACQ),INARI-C33: CW INARI AMERTRON BERHAD (CIMB),INARI-C34: CW INARI AMERTRON BERHAD (MIBB),INARI-C35: CW INARI AMERTRON BERHAD (KIBB),INARI-C36: CW INARI AMERTRON BERHAD (AM),INARI-C37: CW INARI AMERTRON BERHAD (CIMB),INARI-C38: CW INARI AMERTRON BERHAD (RHB),INARI-C39: CW INARI AMERTRON BERHAD (MIBB),MI-CA: CW MI TECHNOVATION BERHAD (RHB),MI-CB: CW MI TECHNOVATION BERHAD (MACQ),MI-CC: CW MI TECHNOVATION BERHAD (MACQ),MI-CD: CW MI TECHNOVATION BERHAD (RHB),MI-CE: CW MI TECHNOVATION BERHAD (MIBB),MI-CF: CW MI TECHNOVATION BERHAD (KIBB),MYEG-C44: CW MY E.G. SERVICES BERHAD (MIBB),MYEG-C46: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C47: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C48: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C49: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C50: CW MY E.G. SERVICES BERHAD (MIBB),MYEG-C51: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C52: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C53: CW MY E.G. SERVICES BERHAD (CIMB),MYEG-C54: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C55: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C56: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C57: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C58: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C59: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C60: CW MY E.G. SERVICES BERHAD (CIMB),MYEG-C61: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C62: CW MY E.G. SERVICES BERHAD (AM),MYEG-C63: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C64: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C65: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C66: CW MY E.G. SERVICES BERHAD (MIBB),MYEG-C67: CW MY E.G. SERVICES BERHAD (KIBB),UNISEM-C11: CW UNISEM (M) BERHAD (MIBB),UNISEM-C12: CW UNISEM (M) BERHAD (RHB),UNISEM-C13: CW UNISEM (M) BERHAD (AM),UNISEM-C14: CW UNISEM (M) BERHAD (MACQ),UNISEM-C15: CW UNISEM (M) BERHAD (KIBB),VITROX-CL: CW VITROX CORPORATION BERHAD (MACQ),VITROX-CM: CW VITROX CORPORATION BERHAD (MIBB)
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666674,0.0,0.038461538461538484,0.0,0.0,0.0,-0.11764705882352952,-0.055555555555555455,0.0,,,0.0,0.0,0.0,0.08000000000000007,0.0,0.0,0.24,0.0,0.0,-0.3333333333333333,0.0,0.0,1.0,0.0,0.1999999999999999,1.0,0.09999999999999996,0.0909090909090908,0.1142857142857144,0.09090909090909087,0.12121212121212115,0.07894736842105256,0.18181818181818185,0.21428571428571425,0.15384615384615374,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2727272727272727,-0.12499999999999993,-0.2500000000000001,-0.12499999999999993,0.0,-0.14814814814814814,-0.10714285714285723,0.0,-0.11111111111111106,-0.2,-0.11764705882352952,0.0,,,0.0,0.0,-0.15384615384615388,0.0,0.0,0.0,-0.06451612903225812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027777777777777804,-0.05128205128205133,-0.04166666666666659,-0.054054054054054106,-0.02439024390243891,-0.07692307692307697,-0.05882352941176475,-0.06666666666666654,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.12499999999999993,-0.14285714285714296,-0.1666666666666666,-0.14285714285714296,0.0,-0.0869565217391305,-0.07999999999999996,-0.10909090909090917,-0.06250000000000007,-0.0833333333333333,-0.06666666666666654,-0.13043478260869565,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428571428571429,0.054054054054054106,0.04347826086956513,0.0571428571428572,0.04999999999999991,0.04166666666666671,0.06250000000000007,0.035714285714285546,,,,,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,-0.23076923076923075,0.09523809523809533,0.04347826086956513,0.02040816326530614,0.0,0.09090909090909087,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013698630136986314,-0.02564102564102566,-0.04166666666666659,-0.027027027027027053,-0.04761904761904753,0.0,-0.029411764705882373,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.11111111111111106,0.0,0.0,0.0,0.0,0.0,0.14285714285714274,0.16666666666666682,0.16666666666666682,0.16666666666666682,0.1999999999999999,0.08695652173913039,0.08333333333333341,0.0,0.06666666666666674,0.16666666666666682,0.14285714285714274,0.09999999999999996,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666654,-0.5,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,-0.0454545454545455,-0.04166666666666671,-0.05263157894736847,-0.04347826086956525,-0.027777777777777804,-0.05000000000000005,-0.040000000000000036,0.0,-0.034482758620689495,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12499999999999993,0.0,-0.14285714285714296,-0.07142857142857148,0.0,-0.07999999999999996,-0.07692307692307697,0.0,-0.06250000000000007,-0.07142857142857148,-0.06250000000000007,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857148,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.1666666666666666,0.0,-0.04761904761904753,-0.014492753623188259,0.0,0.0,-0.02857142857142844,0.0,-0.04166666666666659,0.0,-0.07142857142857148,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,-0.21052631578947373,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,0.0,-0.07692307692307697,0.0,0.04347826086956513,0.0,0.02000000000000001,0.0,0.0,0.0,-0.09090909090909087,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.038461538461538484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000005,-0.029411764705882373,-0.027777777777777804,-0.0454545454545455,0.0,0.0,0.0,-0.09090909090909098,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,-0.13333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,0.0,0.0,-0.04166666666666659,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,0.07575757575757565,0.0857142857142858,0.09523809523809533,0.029411764705882214,0.02631578947368424,0.08695652173913039,0.03333333333333337,0.07692307692307697,,,,,0.0,0.0,,0.0,0.0,-0.75,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334,0.3333333333333334,0.16666666666666682,0.16666666666666682,0.0,0.13043478260869565,0.1250000000000001,0.1176470588235293,0.13333333333333347,0.07692307692307697,0.06666666666666674,0.15,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.11267605633802827,0.13157894736842102,0.1739130434782609,0.17142857142857146,0.25641025641025633,0.1200000000000001,0.22580645161290325,0.10714285714285704,0.19047619047619047,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12499999999999993,0.0,0.0,-0.07142857142857148,0.0,-0.038461538461538484,-0.07407407407407414,-0.05263157894736828,-0.05882352941176475,0.0,0.06250000000000007,-0.0869565217391305,-0.04761904761904753,,0.0,0.0,0.0,0.0,0.0,0.0,-0.054054054054054106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11538461538461538,0.012658227848101276,-0.0232558139534884,-0.07407407407407414,-0.07317073170731701,-0.04081632653061228,-0.07142857142857148,-0.05263157894736847,-0.06451612903225812,-0.12,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307697,0.0,0.040000000000000036,0.040000000000000036,0.0,0.06250000000000007,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.1739130434782609,0.024999999999999883,0.04761904761904767,0.1200000000000001,0.1052631578947368,0.08510638297872349,0.2692307692307693,0.08333333333333341,0.10344827586206906,0.13636363636363635,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.12499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999991,,0.0,0.0,-0.18181818181818185,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219523,-0.02272727272727275,0.0,-0.023809523809523832,-0.01960784313725492,-0.12121212121212133,-0.02564102564102566,0.0,-0.040000000000000036,,,,0.0,,,0.0,0.0,0.0,0.0
2019-03-28,-0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.14285714285714274,0.0,0.0,0.0,-0.038461538461538484,0.0,0.0,0.0,-0.07142857142857148,-0.05882352941176475,0.0,-0.0952380952380952,,0.0,0.0,0.11111111111111124,-0.03703703703703707,0.0,0.30769230769230776,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084348,0.0,0.035714285714285546,0.048780487804878085,0.0,0.03448275862068969,0.07894736842105256,0.031250000000000035,0.04166666666666671,0.08000000000000007,,,0.0,,,0.0,0.0,0.0,0.0
2019-03-29,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.07142857142857148,0.0,0.0,-0.07692307692307697,0.0,-0.05882352941176475,-0.07692307692307697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307697,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.07407407407407414,-0.011904761904761916,0.0232558139534884,0.0,-0.0232558139534884,0.040000000000000036,-0.03333333333333337,0.024390243902439046,0.0,0.0,-0.07407407407407414,-0.03333333333333337,,0.0,,,0.0,0.0,0.0,0.0
2019-04-01,-0.04761904761904753,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.16666666666666682,0.0,0.0,0.0,0.0,0.0,-0.06250000000000007,0.08333333333333341,0.0,0.0,0.05263157894736847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.03614457831325305,0.06818181818181812,0.03448275862068969,0.04761904761904767,0.05769230769230775,0.06896551724137938,0.0,0.030303030303030325,0.08000000000000007,0.08000000000000007,0.06896551724137938,0.0,,,,,0.0,,-0.0833333333333333
2019-04-02,0.0,,,0.0,0.0,0.15384615384615374,0.0,,,0.0,0.0,0.0,0.0,0.12499999999999993,0.0,0.0,0.0,0.040000000000000036,0.08333333333333341,0.0,0.13333333333333347,0.07692307692307697,0.06250000000000007,0.09523809523809533,0.04999999999999991,0.027777777777777804,0.0,0.0,0.0,-0.07142857142857148,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.16666666666666682,0.0,0.0,0.0,0.021276595744680868,0.03333333333333337,0.02272727272727275,0.0,0.03225806451612906,0.023809523809523832,0.029411764705882214,0.0,0.03703703703703707,0.03225806451612906,0.05263157894736847,,,,,0.0,,-0.09090909090909087
2019-04-03,0.04999999999999991,,,0.0,0.0,0.13333333333333347,0.0,,,0.0,0.0,0.0,0.0,-0.11111111111111106,0.0,0.07692307692307697,0.0,0.038461538461538484,0.038461538461538484,0.0,0.0,0.0,0.0,-0.04347826086956525,0.0,0.0,0.0,0.0,0.0,-0.038461538461538484,0.0,0.0,,,,3.0,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,-0.07142857142857148,0.0,-0.0833333333333333,-0.06451612903225812,0.0,-0.0181818181818182,-0.06250000000000007,-0.06976744186046505,-0.05714285714285704,-0.07407407407407414,-0.07142857142857148,-0.12499999999999993,-0.05000000000000005,,,,,0.0,,-0.10000000000000007
2019-04-04,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.5,0.0,0.0,0.0,0.16666666666666682,0.4999999999999999,0.19230769230769226,0.10465116279069764,0.0,0.17241379310344845,0.08888888888888884,0.12962962962962954,0.13333333333333347,0.09999999999999996,0.12121212121212115,0.15999999999999992,0.15384615384615374,0.14285714285714274,0.15789473684210525,,,,,0.0,,0.0
2019-04-05,0.0,,,0.0,0.0,0.05882352941176459,0.0,,,0.0,0.0,0.0,0.0,0.12499999999999993,0.0,0.07142857142857129,0.0,0.03703703703703707,0.03703703703703707,0.12962962962962954,0.05882352941176459,0.07142857142857129,0.05555555555555562,0.13636363636363635,0.04761904761904767,0.027027027027027053,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.3333333333333334,0.0,0.0,0.28571428571428553,0.0,0.03225806451612906,0.010526315789473694,0.0,0.0,0.02040816326530614,0.016393442622950834,0.029411764705882214,0.0454545454545455,0.054054054054054106,-0.034482758620689495,0.03333333333333337,0.031250000000000035,0.0454545454545455,,,,,0.0,,0.11111111111111124
2019-04-08,0.0,,,0.0,0.0,-0.055555555555555455,0.0,,,0.0,0.0,0.0,0.0,-0.11111111111111106,0.0,-0.06666666666666654,0.0,0.0,-0.03571428571428574,0.0,0.0,0.0,0.0,-0.040000000000000036,-0.0454545454545455,0.0,0.0,0.0,0.0,-0.040000000000000036,0.0,0.0,,,,0.0,0.0,0.12499999999999993,1.0,0.0,0.0,-0.3333333333333333,0.0937499999999999,-0.010416666666666676,0.0,0.08823529411764698,0.06000000000000005,0.08064516129032265,0.0857142857142858,0.08695652173913039,0.05128205128205118,0.14285714285714274,0.06451612903225812,0.06060606060606049,0.04347826086956513,,,,,0.0,,0.0
2019-04-09,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703707,0.0,0.0,0.0,0.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.06315789473684216,0.2500000000000001,-0.027027027027027053,-0.018867924528301903,-0.014925373134328368,-0.02631578947368424,-0.02000000000000001,-0.02439024390243891,-0.031250000000000035,-0.030303030303030325,0.0,0.0,,,,,0.0,,0.0
